@relation R_data_frame

@attribute WeekDay numeric
@attribute Hour numeric
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceManuf string
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
2,8,11-20,iOS,he,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,38,4,0,0,0,0,0,0,0,1
4,7,51-60,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,113,2,0,0,0,0,0,0,0,1
4,14,01-10,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,56.5,1.5,0,0,0,0,0,0,0,1
6,11,11-20,iOS,it,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,205,4.25,0,0,0,0,0,0,0,1
6,18,11-20,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,821,18,0,0,0,0,0,0,0,1
6,4,51-60,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,89,2,0,0,0,0,0,0,0,1
2,20,21-30,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,306,3,0,0,0,0,0,0,0,1
4,12,41-50,Android,he,'(not ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,253,4,0,0,0,0,0,0,0,1
4,18,21-30,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1247,4,0,0,0,0,0,0,0,1
2,12,51-60,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,80,2,0,0,0,0,0,0,0,1
7,18,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,663,10,0,0,0,0,0,0,0,1
3,16,11-20,Android,en,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,2150,8,0,0,0,0,0,0,0,1
7,17,51-60,Android,en,'LG ',1,google,organic,'Organic Search',(none),MOBILE_WEB,229,3,0,0,0,0,0,0,0,1
6,8,01-10,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,39,3,0,0,0,0,0,0,0,1
4,8,51-60,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,161,3,0,0,0,0,0,0,0,1
4,11,41-50,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,139,9,0,0,0,0,0,0,0,1
1,13,31-40,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,70,2.5,0,0,0,0,0,0,0,1
7,18,31-40,Android,ru,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,605.333333,11.666667,0,1,0,1,0,0,0,1
6,19,01-10,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,1272.5,22,0,1,0,0,1,0,0,1
2,4,41-50,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,92,3,0,0,0,0,0,0,0,1
5,5,21-30,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,147,3,0,0,0,0,0,0,0,1
6,15,21-30,Android,he,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,353,20,0,0,0,0,0,0,0,1
7,15,41-50,iOS,en,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,319,10,0,0,0,0,0,0,0,1
4,18,41-50,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,502,20,0,1,1,0,0,0,0,1
2,15,01-10,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,415,16,0,0,0,0,0,0,0,1
3,16,21-30,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,375,27,0,0,0,0,0,0,0,1
7,13,41-50,Android,he,'LG ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1029,49,0,1,0,1,1,0,0,1
4,2,01-10,Android,en,'LG ',2,google,organic,'Organic Search',(none),MOBILE_WEB,2976,19,0,1,0,0,0,0,0,1
1,6,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,138.75,3,0,0,0,0,0,0,0,1
7,6,41-50,iOS,en,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,386,8,0,0,0,0,0,0,0,1
7,11,11-20,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,4946,22,0,0,0,0,0,0,0,1
5,7,11-20,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,589,3,0,0,0,0,0,0,0,1
4,18,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,164,3,0,0,0,0,0,0,0,1
3,8,01-10,Android,he,'Xiaomi ',1,google,organic,'Organic Search',(none),MOBILE_WEB,223,7,0,0,0,0,0,0,0,1
4,21,31-40,iOS,he,'Apple ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,358,13,0,0,0,0,0,0,0,1
7,21,31-40,Android,he,'Xiaomi ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,780.666667,4,0,0,0,0,0,0,0,1
6,5,41-50,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,132,7,0,0,0,0,0,0,0,1
2,14,51-60,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,236,2,0,0,0,0,0,0,0,1
3,19,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,66.4,4.2,0,0,0,0,0,0,0,1
4,18,51-60,Android,he,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,61,3,0,0,0,0,0,0,0,1
4,8,51-60,Android,en,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,58.5,2.5,0,0,0,0,0,0,0,1
7,20,51-60,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,76,2,0,0,0,0,0,0,0,1
1,3,31-40,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,29,2.666667,0,0,0,0,0,0,0,1
1,3,31-40,iOS,he,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,212.5,3.75,0,0,0,0,0,0,0,1
1,19,21-30,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,911,5,0,0,0,0,0,0,0,1
7,10,31-40,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,163,3,0,0,0,0,0,0,0,1
4,14,41-50,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,695,4,0,0,0,0,0,0,0,1
4,2,41-50,Android,fr,'HOMTOM ',1,(direct),(none),Direct,(none),MOBILE_WEB,196,3,0,0,0,0,0,0,0,1
2,19,41-50,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,185.666667,4,0,0,0,0,0,0,0,1
3,18,51-60,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,173,5,0,0,0,0,0,0,0,1
5,18,21-30,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,628.5,7.5,0,0,0,0,0,0,0,1
1,4,31-40,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,322.333333,12.833333,0,1,0,1,1,0,0,1
5,15,41-50,Android,en,'Xiaomi ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,268,4,0,0,0,0,0,0,0,1
3,6,51-60,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1636.8,36.4,0,1,0,1,0,1,0,1
6,16,01-10,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,298,21,0,0,0,0,0,0,0,1
7,18,01-10,Android,he,'OnePlus ',1,google,organic,'Organic Search',(none),MOBILE_WEB,427,5,0,0,0,0,0,0,0,1
6,8,11-20,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,2013,4,0,0,0,0,0,0,0,1
7,6,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,472.5,14,0,1,0,0,0,0,0,1
3,19,41-50,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,361,16,0,0,0,0,0,0,0,1
5,7,01-10,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,248,4,0,0,0,0,0,0,0,1
5,19,01-10,iOS,he,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,284,2,0,0,0,0,0,0,0,1
6,10,51-60,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,921,2.5,0,0,0,0,0,0,0,1
7,9,21-30,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,614,2,0,0,0,0,0,0,0,1
1,18,11-20,Android,ru,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,843,16.5,0,0,0,0,0,0,0,1
7,18,31-40,Android,he,'OnePlus ',1,(direct),(none),Direct,(none),MOBILE_WEB,84,3,0,0,0,0,0,0,0,1
3,10,11-20,Android,he,'OnePlus ',2,(direct),(none),Direct,(none),MOBILE_WEB,109,6,0,0,0,0,0,0,0,1
5,19,31-40,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,245,3.5,0,0,0,0,0,0,0,1
2,21,11-20,Android,he,'Feiteng ',1,(direct),(none),Direct,(none),MOBILE_WEB,187,3,0,0,0,0,0,0,0,1
2,4,11-20,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,73,2,0,0,0,0,0,0,0,1
2,15,01-10,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,36.5,1.5,0,0,0,0,0,0,0,1
7,21,41-50,Android,he,'LG ',21-50,google,cpc,'Paid Search','Yad2 - Business for Sale - Search',MOBILE_WEB,554.5,2.5,0,0,0,0,0,0,0,1
4,23,41-50,Android,he,'Samsung ',4-5,re_facebook,yad1_re_facebook,(Other),'(not set)',MOBILE_WEB,1266,4,0,0,0,0,0,0,0,1
4,15,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,123,4,0,0,0,0,0,0,0,1
1,13,31-40,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,114,2,0,0,0,0,0,0,0,1
4,21,11-20,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,804,3,0,0,0,0,0,0,0,1
4,20,51-60,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,1009,26,0,0,0,0,0,0,0,1
7,12,51-60,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,254,4,0,0,0,0,0,0,0,1
3,4,41-50,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,311,11,0,0,0,0,0,0,0,1
3,17,51-60,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,1756.333333,18.333333,0,0,0,0,0,0,0,1
1,19,11-20,Android,he,'Feiteng ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,233,8,0,0,0,0,0,0,0,1
6,13,31-40,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,721,30,0,0,0,0,0,0,0,1
1,20,01-10,Android,en,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,1038,6,0,0,0,0,0,0,0,1
4,18,41-50,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,2654,3,0,0,0,0,0,0,0,1
4,6,51-60,Android,he,'Samsung ',3,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',MOBILE_WEB,91,3,0,0,0,0,0,0,0,1
4,17,31-40,Android,he,'Samsung ',4-5,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',MOBILE_WEB,45.5,2,0,0,0,0,0,0,0,1
3,7,11-20,Android,he,'Samsung ',3,re_facebook,yad1_re_facebook,(Other),'(not set)',MOBILE_WEB,836,5,0,0,0,0,0,0,0,1
5,16,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,876,22,0,0,0,0,0,0,0,1
7,16,41-50,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,229,6,0,0,0,0,0,0,0,1
1,3,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,98,4,0,0,0,0,0,0,0,1
6,11,41-50,Android,he,'LG ',2,google,cpc,'Paid Search','yad1 - מתחרים',MOBILE_WEB,123,6.5,0,0,0,0,0,0,0,1
2,18,51-60,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,56.5,2,0,0,0,0,0,0,0,1
1,6,11-20,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,33.5,1.5,0,0,0,0,0,0,0,1
4,17,11-20,iOS,en,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
5,10,41-50,iOS,en,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
6,0,51-60,Android,he,'Asus ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
1,11,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,231.857143,4.857143,0,0,0,0,0,0,0,1
6,15,11-20,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,205,13,0,0,0,0,0,0,0,1
7,19,41-50,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,1231.5,20,0,0,0,0,0,0,0,1
7,15,51-60,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,99,2,0,0,0,0,0,0,0,1
7,12,31-40,iOS,he,'Apple ',2,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',MOBILE_WEB,328,5,0,0,0,0,0,0,0,1
2,16,11-20,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2069.166667,35.5,0,1,0,1,0,0,0,1
3,14,11-20,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1826.5,37.625,0,1,0,1,0,0,0,1
5,20,51-60,Android,he,'Xiaomi ',2,(direct),(none),Direct,(none),MOBILE_WEB,1453,15,0,1,0,0,0,0,0,1
4,19,41-50,Android,he,'Samsung ',11-20,google,cpc,'Paid Search','Yad1- דירות ערים',MOBILE_WEB,120.5,3,0,0,0,0,0,0,0,1
6,3,51-60,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,102,3.5,0,0,0,0,0,0,0,1
6,17,31-40,Android,ru,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,1891,15,0,0,0,0,0,0,0,1
7,18,01-10,Android,he,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,181,3,0,0,0,0,0,0,0,1
3,3,41-50,Android,en,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,264,4,0,0,0,0,0,0,0,1
5,18,31-40,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,168,7,0,0,0,0,0,0,0,1
7,15,51-60,Android,en,'Xiaomi ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,696,9,0,0,0,0,0,0,0,1
7,17,11-20,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,1953,11,0,1,0,0,0,0,0,1
3,11,11-20,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,94.25,2.5,0,0,0,0,0,0,0,1
4,10,51-60,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,64,4,0,0,0,0,0,0,0,1
4,17,31-40,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,901,11,0,0,0,0,0,0,0,1
7,22,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,565.3,2.9,0,0,0,0,0,0,0,1
7,22,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,565.3,2.9,0,0,0,0,0,0,0,1
7,22,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,565.3,2.9,0,0,0,0,0,0,0,1
7,22,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,565.3,2.9,0,0,0,0,0,0,0,1
1,15,31-40,Android,he,'Xiaomi ',2,(direct),(none),Direct,(none),MOBILE_WEB,1514,6,0,0,0,0,0,0,0,1
3,10,21-30,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,1417,18.5,0,1,0,0,1,1,1,1
6,8,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,274,6,0,0,0,0,0,0,0,1
6,18,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,50.5,2.5,0,0,0,0,0,0,0,1
3,6,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,2477,5,0,0,0,0,0,0,0,1
1,19,21-30,Android,he,'Google ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,45.166667,2.5,0,0,0,0,0,0,0,1
7,5,01-10,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,459,15,0,0,0,0,0,0,0,1
6,23,31-40,Android,en,'Samsung ',4-5,google,cpc,'Paid Search','yad1 - מתחרים',MOBILE_WEB,550,17,0,0,0,0,0,0,0,1
1,20,41-50,Android,he,'Huawei ',3,(direct),(none),Direct,(none),MOBILE_WEB,48,2,0,0,0,0,0,0,0,1
2,20,01-10,Android,ru,'Feiteng ',11-20,divur_nadlan,sargel,(Other),nadlan_sale,MOBILE_WEB,4313,59,0,1,0,0,1,0,0,1
1,20,11-20,Android,he,'Xiaomi ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,577.714286,18.285714,0,1,0,1,1,0,0,1
7,8,01-10,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,3830,128,0,1,0,1,1,0,0,1
4,18,21-30,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,406,4,0,0,0,0,0,0,0,1
7,12,41-50,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,136,4,0,0,0,0,0,0,0,1
4,20,51-60,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,92,3,0,1,0,0,0,0,0,1
7,11,41-50,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,502,13,0,0,0,0,0,0,0,1
2,8,41-50,Android,en,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,40,2,0,0,0,0,0,0,0,1
6,19,21-30,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,355,5,0,0,0,0,0,0,0,1
4,18,51-60,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,348,6,0,1,0,0,0,0,0,1
3,6,31-40,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,203,7,0,0,0,0,0,0,0,1
1,9,21-30,Android,en,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,73,3,0,0,0,0,0,0,0,1
7,12,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,318,12,0,1,0,1,0,0,0,1
4,9,11-20,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
5,23,31-40,Android,he,'LG ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,980,11,0,0,0,0,0,0,0,1
7,15,41-50,Android,he,'Meizu ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,149,7,0,0,0,0,0,0,0,1
3,3,51-60,Android,en,'Xiaomi ',2,(direct),(none),Direct,(none),MOBILE_WEB,392,5,0,0,0,0,0,0,0,1
4,21,31-40,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,1012,6,0,0,0,0,0,0,0,1
7,10,41-50,Android,he,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,347,8,0,0,0,0,0,0,0,1
1,16,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,114,5,0,0,0,0,0,0,0,1
2,4,01-10,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
3,12,21-30,iOS,en,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,54,3.333333,0,0,0,0,0,0,0,1
3,3,21-30,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,250,3,0,0,0,0,0,0,0,1
3,4,41-50,Android,he,'Huawei ',2,google,organic,'Organic Search',(none),MOBILE_WEB,82.5,2,0,0,0,0,0,0,0,1
6,22,31-40,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
1,7,11-20,iOS,en,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,56.5,2,0,0,0,0,0,0,0,1
4,7,31-40,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,48,3,0,0,0,0,0,0,0,1
7,11,51-60,Android,he,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,160,6,0,0,0,0,0,0,0,1
6,22,01-10,Android,en,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,505.5,22,0,1,0,0,0,0,0,1
7,6,21-30,Android,en,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,406.333333,17,0,0,0,0,0,0,0,1
3,14,51-60,Android,en,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,526,8,0,0,0,0,0,0,0,1
3,15,01-10,Android,en,'LG ',2,'Yad1 Lead Confirmation',email,Email,'Yad1 Lead Confirmation',MOBILE_WEB,316,7,0,0,0,0,0,0,0,1
7,7,31-40,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,68,3,0,0,0,0,0,0,0,1
5,11,21-30,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,178,4.5,0,0,0,0,0,0,0,1
7,9,01-10,Android,he,'LG ',3,google,organic,'Organic Search',(none),MOBILE_WEB,352.666667,7.333333,0,0,0,0,0,0,0,1
2,11,31-40,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,100,6,0,0,0,0,0,0,0,1
5,1,31-40,Android,he,'Samsung ',4-5,google,cpc,'Paid Search','yad1 - מתחרים',MOBILE_WEB,1161,28,0,0,0,0,0,0,0,1
5,16,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,103,2,0,0,0,0,0,0,0,1
1,19,31-40,Android,he,'Google ',1,google,organic,'Organic Search',(none),MOBILE_WEB,59,2,0,0,0,0,0,0,0,1
6,10,31-40,Android,he,'Xiaomi ',1,re_facebook,yad1_re_facebook,(Other),'(not set)',MOBILE_WEB,93,3,0,0,0,0,0,0,0,1
4,20,11-20,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,968,5,0,0,0,0,0,0,0,1
7,15,11-20,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,722,24,0,0,0,0,0,0,0,1
2,5,31-40,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,3556,63,0,0,0,0,0,0,0,1
4,17,11-20,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,46,2,0,0,0,0,0,0,0,1
7,11,51-60,Android,he,'Samsung ',1,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',MOBILE_WEB,157,6,0,0,0,0,0,0,0,1
6,22,11-20,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,1139,7,0,0,0,0,0,0,0,1
5,4,51-60,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,252,5,0,0,0,0,0,0,0,1
6,12,41-50,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,69,2,0,0,0,0,0,0,0,1
5,7,31-40,Android,en,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,309,11,0,0,0,0,0,0,0,1
7,9,01-10,Android,en,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,74,4,0,0,0,0,0,0,0,1
1,20,11-20,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,174,3,0,0,0,0,0,0,0,1
1,19,51-60,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,113.333333,1.666667,0,0,0,0,0,0,0,1
7,22,51-60,iOS,he,'Apple ',1,google,cpc,'Paid Search','yad1 - מתחרים',MOBILE_WEB,861,7,0,0,0,0,0,0,0,1
1,12,21-30,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,175,2,0,0,0,0,0,0,0,1
4,6,21-30,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1863,50,0,0,0,0,0,0,0,1
6,7,01-10,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,737.75,9.5,0,0,0,0,0,0,0,1
6,17,21-30,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,616.4,8.2,0,0,0,0,0,0,0,1
1,9,41-50,Android,ru,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,189.5,2.5,0,0,0,0,0,0,0,1
2,15,01-10,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,151,2,0,0,0,0,0,0,0,1
7,10,41-50,Android,he,'LG ',3,(direct),(none),Direct,(none),MOBILE_WEB,336,8,0,0,0,0,0,0,0,1
5,8,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,206,4,0,0,0,0,0,0,0,1
2,14,11-20,Android,he,'Feiteng ',3,google,organic,'Organic Search',(none),MOBILE_WEB,372,13,0,0,0,0,0,0,0,1
6,12,01-10,Android,he,'Huawei ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1621,13,0,0,0,0,0,0,0,1
1,6,11-20,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,144.5,6,0,0,0,0,0,0,0,1
4,19,51-60,iOS,en,'Apple ',2,re_facebook,yad1_re_facebook,(Other),'(not set)',MOBILE_WEB,84,3,0,0,0,0,0,0,0,1
3,2,11-20,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,980,8.5,0,0,0,0,0,0,0,1
1,9,41-50,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,385.5,8,0,0,0,0,0,0,0,1
7,10,01-10,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,331,13,0,0,0,0,0,0,0,1
7,12,51-60,iOS,en,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,165.5,7,0,0,0,0,0,0,0,1
2,4,31-40,iOS,en,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,110.333333,5,0,0,0,0,0,0,0,1
